Energy	Real_dielectric_10.1063/1.1540725
1.4853771486223124, 5.752072641136991
1.5618784426522287, 5.750230293459666
1.6329529574693413, 5.796683774180813
1.7094667844766542, 5.810896170548755
1.785993144461364, 5.841163310961968
1.8734607937134586, 5.8872220028951165
1.9718321333007476, 5.900908014212396
2.0647641606978357, 5.946835109882878
2.157696188094925, 5.992762205553362
2.2670589488591855, 6.086458744571653
2.3763841106912564, 6.131991051454138
2.447471158485766, 6.194499276220554
2.529474429592866, 6.240689564416369
2.600574010364772, 6.319252533228056
2.6716735911366785, 6.397815502039741
2.748250083030975, 6.4923016186340305
2.830316019025059, 6.618765627056191
2.895988820584162, 6.74562442426635
2.9561972439982704, 6.8726148177391755
3.010941289267385, 6.999736807474667
3.060271088301092, 7.191209369653901
3.0986595980674148, 7.366890380313198
3.1369979759241504, 7.478352414791419
3.1589557523233007, 7.606263982102908
3.18083833085807, 7.6378470851427815
3.213574467818447, 7.572838531385708
3.2298924043890485, 7.476115278326095
3.2461602090500628, 7.315173049085406
3.267904924833468, 7.170153967627319
3.289649640616873, 7.025134886169232
3.3332393360028574, 6.863534675615211
3.3823184754886295, 6.733912356889063
3.436874526096792, 6.620213185945518
3.491418043727558, 6.490459270956704
3.556902850625709, 6.376496907487827
3.6224001905012564, 6.278589288064218
3.698838819644189, 6.196473220160547
3.775302514741915, 6.146466640347413
3.851741143884847, 6.064350572443741
3.9445603744853646, 5.965784971706802
4.031965358850475, 5.931569943413606
4.113893432093195, 5.881431767337807
4.190369660168317, 5.847479931569943
4.255917131953453, 5.81379128832741
4.305084002281002, 5.796552177918146
4.370644007043532, 5.778918278720884
4.430727100683674, 5.745361231741017
4.512667706903791, 5.711277799710487
